,episode_reward,nb_episode_steps,nb_steps
786,165.70955462139142,39,48430
787,162.48440704653532,42,48472
788,168.21411178914872,37,48509
789,161.44432360004,44,48553
790,158.9717905868361,44,48597
791,151.96633175073805,53,48650
792,166.40269349808514,40,48690
793,171.46867091209342,35,48725
794,164.51498605982238,41,48766
795,159.1245969238972,47,48813
796,164.18218784467425,41,48854
797,159.94633118425503,46,48900
798,162.2201754781104,42,48942
799,164.2574662332119,41,48983
800,160.14642973161352,46,49029
801,165.68295975678473,40,49069
802,170.0600784057306,35,49104
803,166.21473697398454,38,49142
804,167.16108206994735,36,49178
805,167.94384124840397,37,49215
806,163.3974170669369,40,49255
807,163.2681061370771,42,49297
808,163.54723348975674,39,49336
809,161.01178898708082,44,49380
810,168.52757458938385,36,49416
811,169.77393731541832,36,49452
812,157.33118435643618,48,49500
813,160.38042671268832,45,49545
814,165.01767182448916,38,49583
815,166.96121590692655,38,49621
816,170.22654858080404,36,49657
817,171.48767509305975,35,49692
818,158.9118414591432,46,49738
819,161.23340079058596,45,49783
820,160.2585161232234,44,49827
821,171.09536426111924,35,49862
822,160.84332758385375,44,49906
823,155.76740133288195,48,49954
824,170.82972411888184,35,49989
825,158.7534001774183,47,50036
826,163.96390084527866,42,50078
827,170.02977018644071,35,50113
828,166.64206248446925,36,50149
829,167.38509595421414,39,50188
830,167.01345121404302,38,50226
831,171.4512475117648,35,50261
832,171.19815379897224,35,50296
833,169.53661114395965,37,50333
834,168.71633025025147,34,50367
835,168.110851665808,38,50405
836,168.70203492754237,36,50441
837,162.6017936290381,43,50484
838,164.13654556564916,42,50526
839,158.6986063100623,45,50571
840,161.13747899398578,45,50616
841,169.86666414073065,36,50652
842,162.5472531340919,41,50693
843,-195.56652450731434,15,50708
844,167.43526933503495,38,50746
845,165.1064793488259,38,50784
846,165.59119055211926,40,50824
847,-103.40561335128906,13,50837
848,170.1658088419475,36,50873
849,167.48225186680662,39,50912
850,167.40093042318756,37,50949
851,170.05262381728483,35,50984
852,166.66827656823324,39,51023
853,161.12200408598773,43,51066
854,162.5993480175752,40,51106
855,160.6647248440147,43,51149
856,141.29639043846197,65,51214
857,171.35533794017942,35,51249
858,166.06036655936023,40,51289
859,171.1316182473921,35,51324
860,163.84964950341353,41,51365
861,169.24048855690995,37,51402
862,165.4202375725837,40,51442
863,160.8073676231433,44,51486
864,168.25893318413824,37,51523
865,170.14744735342475,35,51558
866,166.07291955372762,39,51597
867,160.2985964454159,46,51643
868,159.48365069376197,44,51687
869,171.11153832037405,35,51722
870,171.0879367588749,35,51757
871,167.5168777884487,39,51796
872,162.48101021874055,43,51839
873,169.11412438517942,36,51875
874,162.9850950756467,42,51917
875,164.61903656498862,40,51957
876,64.92734734032112,41,51998
877,164.61116937329197,41,52039
878,166.9212621531223,36,52075
879,-107.32109820940342,20,52095
880,162.29793214539794,43,52138
881,159.40719013808263,44,52182
882,161.60188198432445,44,52226
883,116.1291746528039,90,52316
884,168.76655855332302,36,52352
885,156.53386476892354,49,52401
886,161.915035829823,43,52444
887,162.9512543419071,43,52487
888,167.97929468932352,38,52525
889,158.97170960211423,47,52572
890,157.18857158368058,46,52618
891,165.55330298713,41,52659
892,168.4875829948527,38,52697
893,153.7274452563479,50,52747
894,155.19916718177373,48,52795
895,-194.5488065947678,10,52805
896,167.00943589584716,38,52843
897,169.25467683625368,37,52880
898,65.7969777285999,40,52920
899,167.05198249331397,39,52959
900,167.04254481923698,39,52998
901,64.2347022042981,41,53039
902,159.81264678247697,44,53083
903,169.59377788705575,36,53119
904,65.53985414087765,41,53160
905,-102.50995080121888,12,53172
906,159.8973281836798,45,53217
907,-199.32799535709927,12,53229
908,171.37914560306092,35,53264
909,164.19359342297315,42,53306
910,160.82584782846203,43,53349
911,165.47563370245058,41,53390
912,156.13244850404533,49,53439
913,159.71472320685177,46,53485
914,157.83557093453638,47,53532
915,163.07097956543265,40,53572
916,161.43592380109422,45,53617
917,165.89526516721185,37,53654
918,164.78582135297586,40,53694
919,165.0654802499813,40,53734
920,168.28628293219626,37,53771
921,166.22868814658412,37,53808
922,161.79979207270256,42,53850
923,167.73617915388795,38,53888
924,159.35596791051577,44,53932
925,165.3400689429858,40,53972
926,166.937221732531,38,54010
927,164.60490379113043,40,54050
928,-100.04231156472763,175,54225
929,160.598543458741,45,54270
930,132.39504424513646,73,54343
931,123.58652219251253,82,54425
932,-125.88692399508838,89,54514
933,169.797297296404,35,54549
934,171.35845034963558,35,54584
935,170.99432201770475,35,54619
936,166.92146466910245,39,54658
937,165.46644362494374,41,54699
938,167.33377218025785,39,54738
939,-154.0867192281464,26,54764
940,156.85615231347788,47,54811
941,166.61936106125225,36,54847
942,169.56186780958512,35,54882
943,167.28571495822126,39,54921
944,163.1948528740395,43,54964
945,168.69201970751942,37,55001
946,165.9559203217072,39,55040
947,164.2285285118894,42,55082
948,167.36757916730585,39,55121
949,167.31762040649798,39,55160
950,163.50161828088045,43,55203
951,171.38179932165406,35,55238
952,171.42010075587012,35,55273
953,164.2502182079602,40,55313
954,97.49859759670889,108,55421
955,161.70541870263312,44,55465
956,171.3584328088975,35,55500
957,169.88117635903617,36,55536
958,170.75209837793966,35,55571
959,163.78556967991028,41,55612
960,162.3390339720231,43,55655
961,167.42211933595237,39,55694
962,154.4698466962402,52,55746
963,165.26029018158565,41,55787
964,168.74082211447876,37,55824
965,169.00505242005917,37,55861
966,162.86256157731017,40,55901
967,165.33514599361013,38,55939
968,169.26498078646043,34,55973
969,163.98482657490078,42,56015
970,66.4820499478835,38,56053
971,165.78671587188023,39,56092
972,-182.65662041651825,97,56189
973,167.91517734266301,37,56226
974,156.40843593966588,50,56276
975,166.91162374700951,39,56315
976,170.3124540366748,35,56350
977,166.23997172192608,39,56389
978,159.47182507990618,47,56436
979,166.6345794646217,39,56475
980,166.33233267518148,40,56515
981,170.64410697858722,35,56550
982,163.26969289090164,43,56593
983,160.74340568647736,42,56635
984,160.6016430951118,44,56679
985,164.96288414369562,40,56719
986,166.66808143782598,39,56758
987,165.74841056095465,40,56798
988,167.90790433506726,37,56835
989,165.04928646820792,40,56875
990,169.00854984419283,37,56912
991,162.11305447526755,42,56954
992,166.93839234454484,38,56992
993,170.59148102139014,35,57027
994,167.37596153450252,39,57066
995,169.29342985922972,37,57103
996,166.4693243167728,39,57142
997,161.8126348680816,43,57185
998,163.17360990025804,42,57227
999,165.67813642699258,38,57265
1000,162.49788625740632,41,57306
1001,166.98238292414075,39,57345
1002,165.66683429762298,39,57384
1003,166.68464213851837,36,57420
1004,168.75657463588135,37,57457
1005,160.52903362378873,45,57502
1006,169.03673940367761,37,57539
1007,165.93236032021383,39,57578
1008,161.61373868595706,44,57622
1009,167.9636943687275,37,57659
1010,168.4341396719808,36,57695
1011,159.85899638460205,46,57741
1012,160.79083454526955,43,57784
1013,167.1783658297906,39,57823
1014,165.18895848487597,40,57863
1015,171.11422176134874,35,57898
1016,157.11812103127141,47,57945
1017,167.24766595526336,39,57984
1018,168.68614731805837,36,58020
1019,166.60407925752287,39,58059
1020,169.80217445397864,36,58095
1021,171.1843388870579,35,58130
1022,164.3272795219661,41,58171
1023,138.61235542558495,67,58238
1024,163.73848738530265,42,58280
1025,168.07961411076656,37,58317
1026,156.9271074966934,49,58366
1027,-195.83843697445596,14,58380
1028,158.55640317451162,47,58427
1029,164.93103507877467,38,58465
1030,169.4110193537722,37,58502
1031,168.17269295551142,38,58540
1032,168.42161613516933,37,58577
1033,166.5231249199456,37,58614
1034,167.6439674169676,38,58652
1035,166.03451062951308,39,58691
1036,167.09157827530734,39,58730
1037,148.31919398531483,55,58785
1038,167.67177195935938,37,58822
1039,168.27781442206492,36,58858
1040,159.47056983897332,47,58905
1041,166.0862083331202,37,58942
1042,165.60914167106898,37,58979
1043,155.67018735339383,50,59029
1044,168.25688955014033,37,59066
1045,169.16650857088882,37,59103
1046,159.9905532777295,46,59149
1047,-194.31990689191375,15,59164
1048,168.97495200400581,36,59200
1049,164.35653125202288,40,59240
1050,159.38688633944935,46,59286
1051,162.23975691572804,43,59329
1052,168.6547348633353,37,59366
1053,169.38434046954615,37,59403
1054,167.3398483800215,36,59439
1055,162.00145460704175,44,59483
1056,167.97582734046762,38,59521
1057,160.17689572190483,44,59565
1058,165.72718666312275,40,59605
1059,168.94297320622275,36,59641
1060,168.23087966161398,38,59679
1061,159.45469949252384,45,59724
1062,171.18130835784012,35,59759
1063,162.6600985328448,43,59802
1064,165.51507546738918,40,59842
1065,170.55870857699017,35,59877
1066,162.4886072182219,43,59920
1067,164.56134364184916,40,59960
1068,165.63662904633424,39,59999
1069,162.65113404705878,43,60042
1070,163.18344043860475,43,60085
1071,164.4956606784311,41,60126
1072,167.64154421588432,38,60164
1073,169.21756742368575,37,60201
1074,154.46079002515148,50,60251
1075,161.64449521754898,43,60294
1076,156.78041976175436,47,60341
1077,166.66542626656826,38,60379
1078,161.8529177732032,44,60423
1079,163.57675945201694,41,60464
1080,169.91794054394956,36,60500
1081,158.0058659515575,48,60548
1082,165.24508824265507,39,60587
1083,167.47763688537293,39,60626
1084,164.3331592987933,39,60665
1085,168.11611908772625,38,60703
1086,166.2587729258737,40,60743
1087,158.09585528761525,45,60788
1088,168.23096864570704,38,60826
1089,166.13908149889505,38,60864
1090,171.45484989831067,35,60899
1091,165.49224545999152,41,60940
1092,171.44501660136615,35,60975
1093,159.91569655522903,46,61021
1094,164.7735351150348,41,61062
1095,165.60564417266244,38,61100
1096,166.20046157076234,40,61140
1097,165.28070368961772,38,61178
1098,166.0660364868612,40,61218
1099,171.45014377972552,35,61253
1100,160.10788319235786,45,61298
1101,160.7003509313385,44,61342
1102,161.12116464922374,45,61387
1103,165.1748391449018,38,61425
1104,168.94020664460072,36,61461
1105,169.92035090603747,36,61497
1106,159.43150766200267,46,61543
1107,160.34664842512854,45,61588
1108,168.63831143546622,35,61623
1109,167.13234069848946,39,61662
1110,165.2240214635858,40,61702
1111,169.82362379491184,36,61738
1112,165.85146700949076,40,61778
1113,158.78308210384574,47,61825
1114,170.0058594030587,35,61860
1115,167.3320872179527,37,61897
1116,163.76066876793186,41,61938
1117,167.06164025827206,39,61977
1118,146.41294789043124,59,62036
1119,159.92851521364494,43,62079
1120,170.12333400973415,36,62115
1121,165.9070656577182,39,62154
1122,165.76112955900493,39,62193
1123,169.51654937883632,37,62230
1124,169.30155691977737,37,62267
1125,165.2008699130588,40,62307
1126,163.843078189543,39,62346
1127,-155.43097278085753,28,62374
1128,168.3837999203439,38,62412
1129,166.46909462003487,40,62452
1130,167.66071984654369,36,62488
1131,164.96761120869826,39,62527
1132,167.02576589226155,39,62566
1133,168.04073130304874,38,62604
1134,168.54402035940996,36,62640
1135,161.12670018693495,42,62682
1136,162.880904262091,42,62724
1137,159.40105191084268,44,62768
1138,165.53702296465593,40,62808
1139,166.58483507762872,38,62846
1140,168.5085042794364,37,62883
1141,164.28606441027102,41,62924
1142,165.55974889833132,39,62963
1143,161.1456056059475,44,63007
1144,167.15111801171827,38,63045
1145,164.16007669005535,42,63087
1146,167.2077486611993,39,63126
1147,171.43768935952176,35,63161
1148,162.65790393947304,43,63204
1149,169.86436835714977,36,63240
1150,166.30052149374006,37,63277
1151,165.35595335107112,40,63317
1152,165.11544495596593,38,63355
1153,168.23911798668752,37,63392
1154,164.57858898832018,40,63432
1155,165.55487914326505,39,63471
1156,170.79591458036168,35,63506
1157,168.24398629870672,38,63544
1158,163.99949957274958,42,63586
1159,167.84391033564944,35,63621
1160,163.13023350922373,41,63662
1161,166.8267203090287,38,63700
1162,168.64056532238607,37,63737
1163,162.68649554312228,40,63777
1164,161.53961564709198,43,63820
1165,163.04013265417686,41,63861
1166,166.2588711423862,37,63898
1167,166.00120307711785,40,63938
1168,170.03782618522968,35,63973
1169,163.29957301634374,43,64016
1170,171.45879232942139,35,64051
1171,171.45278666911827,35,64086
1172,169.4484861186477,37,64123
1173,167.16879893591366,38,64161
1174,158.62500395714608,46,64207
1175,164.33042805968196,40,64247
1176,161.50844196979483,43,64290
1177,165.31125931698574,40,64330
1178,165.8228008824942,37,64367
1179,167.6840966179076,38,64405
1180,167.30285396515234,39,64444
1181,169.31933704026312,37,64481
1182,162.39602385536887,42,64523
1183,158.20047913694435,48,64571
1184,166.90392523692861,39,64610
1185,170.10965145031463,36,64646
1186,163.55948563275254,41,64687
1187,160.8411535116087,43,64730
1188,166.35396084933865,39,64769
1189,165.15629266150617,38,64807
1190,163.66020860250262,40,64847
1191,170.11551502477124,35,64882
1192,171.14129831094408,35,64917
1193,169.9580864649494,35,64952
1194,166.2825150215586,39,64991
1195,166.69266401608502,38,65029
1196,170.11688393913218,35,65064
1197,167.57182444695223,38,65102
1198,158.9575756613745,46,65148
1199,163.9619032470447,40,65188
1200,166.61501433975207,36,65224
1201,168.94920175596252,36,65260
1202,165.1911007224316,39,65299
1203,168.46011729340862,38,65337
1204,166.31537092795094,40,65377
1205,169.9179863346032,36,65413
1206,166.63381162729172,38,65451
1207,166.16481306462344,37,65488
1208,161.5472510753032,43,65531
1209,164.4305528299074,41,65572
1210,154.4813541904664,49,65621
1211,165.82564107241703,38,65659
1212,158.02618639044053,48,65707
1213,167.09981790545123,39,65746
1214,167.89768259839772,38,65784
1215,160.84782685196154,45,65829
1216,162.87570077857424,40,65869
1217,169.46824871680536,37,65906
1218,167.21349200943524,38,65944
1219,168.25872620077968,38,65982
1220,168.3073808419881,37,66019
1221,164.79959274850452,39,66058
1222,160.4122568510884,43,66101
1223,165.61702509799548,37,66138
1224,165.7136342060153,40,66178
1225,169.892181982084,36,66214
1226,165.686090905571,38,66252
1227,165.7601547452229,39,66291
1228,171.2089469007084,35,66326
1229,167.48577904238192,39,66365
1230,166.68433600738777,36,66401
1231,171.19567568143947,35,66436
1232,166.1122440848091,39,66475
1233,160.28887592298062,45,66520
1234,161.80596569566174,44,66564
1235,-192.74722768426585,12,66576
1236,168.05804065457755,38,66614
1237,67.1375274686995,40,66654
1238,158.9883245688907,46,66700
1239,166.13780786308365,37,66737
1240,168.28852867592332,37,66774
1241,163.60207267294686,40,66814
1242,161.6487970408517,44,66858
1243,166.95945246306144,39,66897
1244,170.03952278308708,35,66932
1245,165.0781475476129,40,66972
1246,165.77947258054053,40,67012
1247,-100.91371435359531,13,67025
1248,-158.06979830777405,27,67052
1249,169.4743851919796,37,67089
1250,170.78317354168098,35,67124
1251,-199.1150089466876,12,67136
1252,167.74831564250792,38,67174
1253,171.4811578874998,35,67209
1254,171.3353514908144,35,67244
1255,161.20235966936366,45,67289
1256,167.46010641509542,39,67328
1257,157.6937376748409,48,67376
1258,161.5937705430964,42,67418
1259,160.29342081791106,45,67463
1260,162.2896354175339,43,67506
1261,167.51470882394895,39,67545
1262,162.22516526654914,41,67586
1263,163.88039398550137,42,67628
1264,165.8164741342518,40,67668
1265,165.56605409220745,41,67709
1266,161.36158314196632,45,67754
1267,169.88094591803895,36,67790
1268,167.4210871793683,39,67829
1269,167.9959019939281,38,67867
1270,167.28006841897042,37,67904
1271,170.74916494987477,35,67939
1272,163.97392389665967,40,67979
1273,160.8550401980461,44,68023
1274,162.6430984084247,42,68065
1275,158.06374374041786,48,68113
1276,167.7006700369468,38,68151
1277,169.8995311358583,36,68187
1278,164.60260054052716,40,68227
1279,-194.49594366565515,14,68241
1280,161.74850715921454,44,68285
1281,161.31762711325186,42,68327
1282,166.223614224164,40,68367
1283,153.83299617441924,52,68419
1284,167.0387374159021,39,68458
1285,170.7661892356143,35,68493
1286,166.04737450174838,40,68533
1287,167.44623785816844,39,68572
1288,167.122064540849,38,68610
1289,163.4608169013939,42,68652
1290,165.1872597247592,38,68690
1291,171.18112920823276,35,68725
1292,155.41355654692526,49,68774
1293,157.5630579191661,48,68822
1294,166.170409548421,39,68861
1295,167.3519132542929,38,68899
1296,151.46780389222494,52,68951
1297,167.18060142788238,39,68990
1298,167.07182984870906,39,69029
1299,168.34026658893555,37,69066
1300,168.93382692592883,37,69103
1301,158.02547201326394,48,69151
1302,167.2438832957285,39,69190
1303,169.30768642939765,37,69227
1304,167.0607538055463,39,69266
1305,170.70893985396833,35,69301
1306,165.1773631415249,41,69342
1307,164.85199588409623,40,69382
1308,162.05021543126685,44,69426
1309,158.2952726475467,47,69473
1310,167.54119543361335,37,69510
1311,156.40006627814884,47,69557
1312,169.2106058068075,37,69594
1313,169.84340386928622,35,69629
1314,162.50399486357222,42,69671
1315,171.22408781252676,35,69706
1316,-157.4274039936752,30,69736
1317,167.63453837849812,38,69774
1318,157.91969987668784,46,69820
1319,162.36571453456833,43,69863
1320,170.4559727669054,35,69898
1321,66.74769143277737,38,69936
1322,-192.8522597092648,13,69949
1323,164.10695940386083,41,69990
1324,171.48074563297754,35,70025
1325,169.19835262932185,37,70062
1326,161.82814171919927,43,70105
1327,165.01620345281574,38,70143
1328,163.96791862456706,40,70183
1329,162.44634828324143,44,70227
1330,164.1451419821969,39,70266
1331,166.5475421138729,40,70306
1332,169.8807701858399,36,70342
1333,166.8824855809564,39,70381
1334,169.9019252016202,36,70417
1335,168.6071749733547,36,70453
1336,164.9097562631594,41,70494
1337,164.81742241565848,40,70534
1338,163.29761291890918,41,70575
1339,166.4693040868366,40,70615
1340,167.8341952860722,38,70653
1341,154.53922159960052,51,70704
1342,167.90733956593508,38,70742
1343,166.90920254446644,39,70781
1344,135.28339160355515,71,70852
1345,164.06590040572866,41,70893
1346,161.08642834418976,42,70935
1347,170.2065488396856,36,70971
1348,165.41962417911796,40,71011
1349,166.50601935560599,38,71049
1350,155.5367664132545,51,71100
1351,159.87499693341385,43,71143
1352,169.0845880198525,36,71179
1353,164.32138161079814,40,71219
1354,167.15952630114333,38,71257
1355,168.5103180028516,36,71293
1356,167.50524105090076,39,71332
1357,163.3672332188278,43,71375
1358,164.01159295956853,42,71417
1359,167.93561615609292,38,71455
1360,166.23438415152663,39,71494
1361,162.48733639841925,44,71538
1362,168.9677423847968,37,71575
1363,167.2321977464523,38,71613
1364,169.37080674992583,37,71650
1365,166.7233686236578,38,71688
1366,167.71715209219224,38,71726
1367,165.54743571144536,41,71767
1368,166.74675346942848,39,71806
1369,166.6167269642661,39,71845
1370,164.18817967481664,41,71886
1371,159.23272106561336,45,71931
1372,162.57957157463454,42,71973
1373,165.87885032373876,39,72012
1374,164.2112193849216,40,72052
1375,169.7814526433952,36,72088
1376,163.38780182222845,42,72130
1377,164.92451426063917,41,72171
1378,161.3483066048953,42,72213
1379,168.061318094027,37,72250
1380,165.52621060378624,40,72290
1381,164.77973565263568,41,72331
1382,164.97281582486477,41,72372
1383,164.84968038898703,40,72412
1384,166.77441616213707,39,72451
1385,166.11089447475666,40,72491
1386,168.2838220811288,38,72529
1387,168.15691610118466,38,72567
1388,167.42538588829288,39,72606
1389,163.16812788135573,43,72649
1390,160.89955475419788,44,72693
1391,170.77174530587837,35,72728
1392,-199.31102417416605,12,72740
1393,170.76894860955656,35,72775
1394,165.77716620329932,40,72815
1395,163.452873550539,43,72858
1396,161.52023635126247,43,72901
1397,169.3850671300773,35,72936
1398,167.5715206862837,38,72974
1399,170.8489437958516,35,73009
1400,168.35626601483878,37,73046
1401,167.8218735247583,38,73084
1402,160.37298223001414,44,73128
1403,161.02064190062165,43,73171
1404,162.1932833424011,42,73213
1405,162.85328462164756,43,73256
1406,164.89705810796076,39,73295
1407,166.09196145666488,39,73334
1408,-101.98230904606292,88,73422
1409,160.731384507634,45,73467
1410,165.69745536052568,40,73507
1411,165.2631982199885,40,73547
1412,167.5604865716628,39,73586
1413,170.88979966969083,35,73621
1414,168.49491649523534,37,73658
1415,162.30933110289487,42,73700
1416,165.91510667321506,40,73740
1417,165.06569191227925,39,73779
1418,160.6378215133733,43,73822
1419,164.82967867044513,41,73863
1420,163.0020390692074,43,73906
1421,160.16665403493084,44,73950
1422,162.32527946016225,44,73994
1423,155.79757304000256,48,74042
1424,165.753627481877,38,74080
1425,166.3881199871061,38,74118
1426,168.70112424918455,37,74155
1427,167.7161831638777,38,74193
1428,163.9178885054336,40,74233
1429,167.0243916925042,38,74271
1430,162.48823806317455,43,74314
1431,167.05313030284566,37,74351
1432,168.35292234584335,36,74387
1433,165.1047412903427,40,74427
1434,163.3623738987815,42,74469
1435,64.27870279860082,43,74512
1436,161.382326595006,43,74555
1437,165.7816581133649,39,74594
1438,165.2238496745602,41,74635
1439,158.51767288317134,48,74683
1440,154.10587244889064,52,74735
1441,169.34942679379128,37,74772
1442,162.74176084604204,41,74813
1443,159.7182452647911,46,74859
1444,168.56025223506344,37,74896
1445,164.2876681538229,41,74937
1446,162.7028578379356,40,74977
1447,166.9065470410127,39,75016
1448,159.548799302367,46,75062
1449,-199.7753105462652,20,75082
1450,167.91504890398193,38,75120
1451,164.35755295494323,40,75160
1452,161.54417015671945,45,75205
1453,156.03855432229608,47,75252
1454,158.6387804110911,47,75299
1455,164.9651987624211,41,75340
1456,165.29724471999134,40,75380
1457,162.4865990950481,43,75423
1458,166.19194611775964,40,75463
1459,152.74321948473528,53,75516
1460,156.93473586291992,47,75563
1461,162.07502360174885,44,75607
1462,162.66791561074083,43,75650
1463,162.14483897928687,43,75693
1464,168.95135453388443,34,75727
1465,164.94271052152888,40,75767
1466,133.3320778804819,71,75838
1467,164.35700892778095,40,75878
1468,168.79036101992367,36,75914
1469,167.1345765729338,38,75952
1470,158.99918021654616,47,75999
1471,168.78169329966687,37,76036
1472,163.31350889215267,42,76078
1473,163.16765610541978,41,76119
1474,168.02814774254335,38,76157
1475,168.94633990517627,36,76193
1476,166.11993800390502,40,76233
1477,160.7749541144998,44,76277
1478,168.8110559965943,37,76314
1479,165.15784168241032,40,76354
1480,164.29432207430355,41,76395
1481,163.46210772986595,43,76438
1482,161.8181366320433,43,76481
1483,168.2946517069189,38,76519
1484,-192.47729193901282,12,76531
1485,159.89680787335473,44,76575
1486,163.9017583837114,41,76616
1487,167.89841251173135,38,76654
1488,166.44490229224584,40,76694
1489,132.9883328889876,71,76765
1490,154.03237285261616,51,76816
1491,162.78220839944586,41,76857
1492,166.9932702570048,36,76893
1493,160.31687101430376,46,76939
1494,166.1323812338387,39,76978
1495,168.46228565004233,37,77015
1496,164.88804301014608,41,77056
1497,157.87751951636915,47,77103
1498,167.23387366965352,39,77142
1499,162.14019361691436,44,77186
1500,157.92447655598875,46,77232
1501,165.22879402353277,40,77272
1502,155.41527777169946,48,77320
1503,163.09297956454185,43,77363
1504,165.26113834668308,41,77404
1505,159.7228494486098,45,77449
1506,162.7444050901405,41,77490
1507,150.33909584654887,53,77543
1508,164.67303387121189,41,77584
1509,168.93981674729588,37,77621
1510,166.4193296611052,40,77661
1511,162.0773120252803,44,77705
1512,164.27830726282792,40,77745
1513,161.104966427352,43,77788
1514,158.2966083244508,46,77834
1515,162.61986930824864,41,77875
1516,165.96271572239442,39,77914
1517,158.2981699626877,45,77959
1518,158.4173518740821,47,78006
1519,164.36559245910985,42,78048
1520,-198.9158363494755,13,78061
1521,163.27799102713618,43,78104
1522,-102.4880466149633,14,78118
1523,159.85911197868654,46,78164
1524,63.19222100268485,43,78207
1525,165.54307707667027,39,78246
1526,165.4704930422164,39,78285
1527,157.10455935814372,47,78332
1528,158.74850078226171,47,78379
1529,152.47572015632946,51,78430
1530,165.78082895501245,40,78470
1531,161.41095931346135,44,78514
1532,159.47700346508782,45,78559
1533,165.08239830417023,41,78600
1534,161.59293409313756,44,78644
1535,156.87588356489516,48,78692
1536,159.18203576288323,46,78738
1537,161.75674937112132,42,78780
1538,163.54394157036734,43,78823
1539,165.39201559021652,40,78863
1540,162.93137203713025,43,78906
1541,160.24623837272844,46,78952
1542,165.46758555727837,40,78992
1543,158.520761712855,47,79039
1544,168.72363106708207,37,79076
1545,159.02779207075884,46,79122
1546,165.5654663255591,39,79161
1547,170.37255141443922,35,79196
1548,168.0288257839373,37,79233
1549,-192.73198841071547,12,79245
1550,165.3542852949344,41,79286
1551,166.38830407372063,38,79324
1552,165.45816065047063,40,79364
1553,163.7223756692922,41,79405
1554,157.4600744192589,48,79453
1555,167.16478614225986,39,79492
1556,163.43156343337878,41,79533
1557,166.0161377676505,40,79573
1558,162.46937514473473,42,79615
1559,162.15033748272,43,79658
1560,167.1017186159588,39,79697
1561,168.44330673784862,37,79734
1562,151.1518439035832,53,79787
1563,163.05911054173527,41,79828
1564,159.6033583529076,44,79872
1565,170.36635901968123,35,79907
1566,167.81657625040816,37,79944
